city_name,city_name_normalized,station_count,primary_station,primary_uic_code,centroid_latitude,centroid_longitude,all_stations
Luzy,luzy,1,Luzy,87696534,46.7940793,3.9693245,Luzy
Luçon,luçon,1,Luçon,87486258,46.4638232,-1.1674217,Luçon
Lycée Henri Sellier,lycee henri sellier,1,Lycée Henri Sellier,87988717,48.91646,2.51504,Lycée Henri Sellier
Lépin-le-Lac,lepin-le-lac,1,Lépin-le-Lac - La Bauche,87741439,45.541519,5.7649834,Lépin-le-Lac - La Bauche
Lérouville,lerouville,1,Lérouville,87175240,48.7972181,5.5387053,Lérouville
Lézignan,lezignan,1,Lézignan-Corbières,87615112,43.1999609,2.7699635,Lézignan-Corbières
Macau,macau,1,Macau,87581199,45.0040981,-0.6200068,Macau
Machecoul,machecoul,1,Machecoul,87481366,46.9905038,-1.8227524,Machecoul
Machilly,machilly,1,Machilly,87745588,46.2512825,6.3282335,Machilly
Magalas,magalas,1,Magalas,87781666,43.4675998,3.2295415,Magalas
Magenta,magenta,1,Magenta,87281873,48.87986,2.35835,Magenta
Magland,magland,1,Magland,87746412,46.016945,6.6215075,Magland
Magnac,magnac,1,Magnac - Vicq,87592279,45.6288007,1.4438445,Magnac - Vicq
Magnette,magnette,1,Magnette,87641365,46.4641418,2.6028771,Magnette
Magneux,magneux,1,Magneux - Courlandon,87400986,49.3100006,3.7331444,Magneux - Courlandon
Magny,magny,1,Magny - Blandainville,87394429,48.3342906,1.2811066,Magny - Blandainville
Mailly,mailly,1,Mailly-la-Ville,87683847,47.6041692,3.6751472,Mailly-la-Ville
Maillé,maille,1,Maillé,87575068,47.0533855,0.5830236,Maillé
Maintenon,maintenon,1,Maintenon,87394130,48.5854793,1.5920651,Maintenon
Maisons,maisons,1,Maisons-Laffitte,87386425,48.9456394,2.1443153,Maisons-Laffitte
Maisons-Alfort,maisons-alfort,1,Maisons-Alfort - Alfortville,87681155,48.802071,2.426977,Maisons-Alfort - Alfortville
Maisse,maisse,1,Maisse,87681486,48.39304,2.39312,Maisse
Maizières,maizieres,1,Maizières-lès-Metz,87191106,49.2155349,6.1588762,Maizières-lès-Metz
Malansac,malansac,1,Malansac,87476689,47.6756185,-2.2961796,Malansac
Malaunay,malaunay,1,Malaunay - Le Houlme,87411256,49.5133331,1.0395776,Malaunay - Le Houlme
Malesherbes,malesherbes,1,Malesherbes,87684415,48.2934325,2.4012177,Malesherbes
Malling,malling,1,Malling,87191627,49.42152,6.302207,Malling
Mamirolle,mamirolle,1,Mamirolle,87718510,47.1998712,6.1617411,Mamirolle
Mandelieu,mandelieu,1,Mandelieu-la-Napoule,87757591,43.523903,6.941313,Mandelieu-la-Napoule
Manosque,manosque,1,Manosque - Gréoux-les-Bains,87751321,43.8231945,5.7933241,Manosque - Gréoux-les-Bains
Mantes,mantes,1,Mantes-la-Jolie,87381509,48.98984,1.70337,Mantes-la-Jolie
Mantes Station,mantes station,1,Mantes Station,87381590,48.98366,1.71581,Mantes Station
Marbache,marbache,1,Marbache,87141796,48.8010405,6.1091755,Marbache
Marcelcave,marcelcave,1,Marcelcave,87313445,49.8532165,2.5819031,Marcelcave
Marcheprime,marcheprime,1,Marcheprime,87582445,44.690543,-0.85381,Marcheprime
Marchezais,marchezais,1,Marchezais - Broué,87393470,48.7684736,1.513444,Marchezais - Broué
Maresquel,maresquel,1,Maresquel-Ecquemicourt,87317206,50.4078186,1.9313418,Maresquel-Ecquemicourt
Mareuil,mareuil,1,Mareuil-sur-Ourcq,87116665,49.1355418,3.075653,Mareuil-sur-Ourcq
Margaux,margaux,1,Margaux,87581215,45.0358307,-0.6854145,Margaux
Margival,margival,1,Margival,87271882,49.4393862,3.4027491,Margival
Marienthal,marienthal,1,Marienthal,87213603,48.781863,7.8231894,Marienthal
Marignier,marignier,1,Marignier,87746347,46.0887815,6.507826,Marignier
Marigny,marigny,1,Marigny,87485334,46.1990832,-0.428404,Marigny
Marles,marles,1,Marles-en-Brie,87116228,48.733976,2.868099,Marles-en-Brie
Marlieux,marlieux,1,Marlieux - Châtillon,87723767,46.0638765,5.0731097,Marlieux - Châtillon
Marly,marly,1,Marly-le-Roi,87382465,48.8713084,2.0965436,Marly-le-Roi
Marmagne,marmagne,1,Marmagne,87576132,47.1001505,2.2819971,Marmagne
Marmagne sous Creusot,marmagne sous creusot,1,Marmagne sous Creusot,87694182,46.8334607,4.3601911,Marmagne sous Creusot
Marmande,marmande,1,Marmande,87586545,44.503019,0.168044,Marmande
Marne,marne,1,Marne-la-Vallée Chessy,87111849,48.869856,2.78272,Marne-la-Vallée Chessy
Maroeuil,maroeuil,1,Maroeuil,87342188,50.322603,2.6983279,Maroeuil
Marolles,marolles,1,Marolles-en-Hurepoix,87545186,48.565345,2.290327,Marolles-en-Hurepoix
Maromme,maromme,1,Maromme,87411249,49.479935,1.050485,Maromme
Marquillies,marquillies,1,Marquillies,87342469,50.5477246,2.8661707,Marquillies
Marquise,marquise,1,Marquise - Rinxent,87317339,50.8056635,1.72988,Marquise - Rinxent
Marquixanes,marquixanes,1,Marquixanes,87784629,42.6428224,2.4858388,Marquixanes
Marseillan Plage,marseillan plage,1,Marseillan Plage,87781294,43.3181964,3.5355281,Marseillan Plage
Marssac,marssac,1,Marssac-sur-Tarn,87615419,43.9151803,2.026913,Marssac-sur-Tarn
Martigné,martigne,1,Martigné-Ferchaud,87471367,47.8321302,-1.3137943,Martigné-Ferchaud
Martigues,martigues,1,Martigues,87753509,43.3929209,5.0257804,Martigues
Martres,martres,1,Martres-Tolosane,87611087,43.1962069,1.0167558,Martres-Tolosane
Marvejols,marvejols,1,Marvejols,87783282,44.5446819,3.2810718,Marvejols
Masseret,masseret,1,Masseret,87594820,45.536175,1.5415396,Masseret
Massiac,massiac,1,Massiac - Blesle,87734871,45.2537695,3.1965518,Massiac - Blesle
Massy Europe,massy europe,1,Massy Europe,87725465,48.72342,2.27194,Massy Europe
Massy TGV,massy tgv,1,Massy TGV,87393702,48.725758,2.261254,Massy TGV
Massérac,masserac,1,Massérac,87471227,47.6745316,-1.9144441,Massérac
Matzenheim,matzenheim,1,Matzenheim,87214130,48.3987556,7.6196003,Matzenheim
Maubeuge,maubeuge,1,Maubeuge,87295006,50.27298,3.96677,Maubeuge
Maule,maule,1,Maule,87381723,48.90917,1.85708,Maule
Maurecourt,maurecourt,1,Maurecourt,87381483,48.98712,2.05963,Maurecourt
Maurois,maurois,1,Maurois,87345546,50.0674506,3.4562554,Maurois
Maurs,maurs,1,Maurs,87645168,44.7061543,2.1995656,Maurs
Mauves,mauves,1,Mauves-sur-Loire,87481150,47.2930211,-1.3893042,Mauves-sur-Loire
Mauzac,mauzac,1,Mauzac-et-Grand-Castang,87584466,44.8558291,0.7899658,Mauzac-et-Grand-Castang
Mauzé,mauze,1,Mauzé-sur-le-Mignon,87485250,46.1995881,-0.6737264,Mauzé-sur-le-Mignon
Mayet,mayet,1,Mayet,87396580,47.7601465,0.2659384,Mayet
Mazamet,mazamet,1,Mazamet,87615542,43.4977847,2.3747346,Mazamet
Mazingarbe,mazingarbe,1,Mazingarbe,87342121,50.4608957,2.7005447,Mazingarbe
Meaux,meaux,1,Meaux,87116103,48.957759,2.874041,Meaux
Mehun,mehun,1,Mehun-sur-Yèvre,87576116,47.1394406,2.2071342,Mehun-sur-Yèvre
Melun,melun,1,Melun,87682005,48.527662,2.655404,Melun
Menars,menars,1,Menars,87574244,47.6450036,1.405617,Menars
Mende,mende,1,Mende,87783605,44.522322,3.5019875,Mende
Mennecy,mennecy,1,Mennecy,87681411,48.5709075,2.433165,Mennecy
Mennessis,mennessis,1,Mennessis,87296434,49.6915989,3.2711145,Mennessis
Mennetou,mennetou,1,Mennetou-sur-Cher,87576728,47.2688835,1.8765238,Mennetou-sur-Cher
Menton,menton,1,Menton,87756486,43.774444,7.4933,Menton
Menton Garavan,menton garavan,1,Menton Garavan,87756494,43.785202,7.517297,Menton Garavan
Mer,mer,1,Mer,87574194,47.70586,1.506373,Mer
Mertzwiller,mertzwiller,1,Mertzwiller,87213207,48.872013,7.6781895,Mertzwiller
Mervans,mervans,1,Mervans,87713701,46.7988928,5.1794099,Mervans
Merxheim,merxheim,1,Merxheim,87182725,47.9126413,7.3022795,Merxheim
Messac,messac,1,Messac - Guipry,87471185,47.82225,-1.81822,Messac - Guipry
Messein,messein,1,Messein,87141499,48.6128788,6.1378364,Messein
Mesves,mesves,1,Mesves - Bulcy,87696187,47.2420755,3.0065175,Mesves - Bulcy
Mesvres,mesvres,1,Mesvres,87694158,46.862799,4.2449659,Mesvres
Metzeral,metzeral,1,Metzeral,87182816,48.0133301,7.0733383,Metzeral
Meudon,meudon,1,Meudon,87393108,48.8147527,2.2410999,Meudon
Meudon Val Fleury,meudon val fleury,1,Meudon Val Fleury,87393082,48.8079884,2.2409045,Meudon Val Fleury
Meulan,meulan,1,Meulan - Hardricourt,87381830,49.00564,1.90213,Meulan - Hardricourt
Meung,meung,1,Meung-sur-Loire,87574137,47.829926,1.691928,Meung-sur-Loire
Meurchin,meurchin,1,Meurchin,87345272,50.4970516,2.8930903,Meurchin
Meursault,meursault,1,Meursault,87713560,46.9690497,4.7954444,Meursault
Meuse TGV,meuse tgv,1,Meuse TGV,87147322,48.978549,5.270954,Meuse TGV
Meximieux,meximieux,1,Meximieux - Pérouges,87723585,45.901615,5.193534,Meximieux - Pérouges
Meymac,meymac,1,Meymac,87594275,45.5302313,2.1640905,Meymac
Meyrargues,meyrargues,1,Meyrargues,87751370,43.6440076,5.5395738,Meyrargues
Mignaloux,mignaloux,1,Mignaloux - Nouaillé,87575704,46.5261427,0.4117391,Mignaloux - Nouaillé
Milhaud,milhaud,1,Milhaud,87775098,43.7884886,4.3033268,Milhaud
Millas,millas,1,Millas,87784546,42.6888961,2.6937502,Millas
Millau,millau,1,Millau,87783001,44.102344,3.07457,Millau
Milly,milly,1,Milly-sur-Thérain,87313700,49.5035256,1.988233,Milly-sur-Thérain
Miniac,miniac,1,Miniac-Morvan,87478131,48.5315134,-1.914787,Miniac-Morvan
Mionnay,mionnay,1,Mionnay,87723726,45.8966784,4.919752,Mionnay
Miramas,miramas,1,Miramas,87753004,43.580704,5.000264,Miramas
Miraumont,miraumont,1,Miraumont,87342030,50.0958521,2.7344755,Miraumont
Miribel,miribel,1,Miribel,87723528,45.822088,4.95394,Miribel
Mitry,mitry,1,Mitry - Claye,87271528,48.97569,2.64247,Mitry - Claye
Modane,modane,1,Modane,87742007,45.193365,6.658161,Modane
Mohon,mohon,1,Mohon,87172155,49.752584,4.73313,Mohon
Moirans,moirans,1,Moirans,87747329,45.322185,5.581915,Moirans
Moirans La Galifette,moirans la galifette,1,Moirans La Galifette,87747691,45.324154,5.56517,Moirans La Galifette
Moissac,moissac,1,Moissac,87611889,44.1024178,1.077345,Moissac
Molsheim,molsheim,1,Molsheim,87214577,48.53705,7.50044,Molsheim
Mommenheim,mommenheim,1,Mommenheim,87212142,48.7561587,7.6422273,Mommenheim
Monestier,monestier,1,Monestier-de-Clermont,87747592,44.911996,5.6339702,Monestier-de-Clermont
Monistrol,monistrol,1,Monistrol-d'Allier,87734335,44.9696648,3.6500424,Monistrol-d'Allier
Monnaie,monnaie,1,Monnaie,87574681,47.4987491,0.7932851,Monnaie
Monnerville,monnerville,1,Monnerville,87545111,48.3484915,2.0320595,Monnerville
Monsempron,monsempron,1,Monsempron-Libos,87586453,44.486631,0.9412277,Monsempron-Libos
Mont de Terre,mont de terre,1,Mont de Terre,87287128,50.6176672,3.0966031,Mont de Terre
Mont-Dauphin,mont-dauphin,1,Mont-Dauphin - Guillestre,87763508,44.6746283,6.6156027,Mont-Dauphin - Guillestre
Mont-Louis,mont-louis,1,Mont-Louis - La Cabanasse,87784793,42.5020902,2.1131379,Mont-Louis - La Cabanasse
Montaigu,montaigu,1,Montaigu,87481465,46.983705,-1.316236,Montaigu
Montaigut,montaigut,1,Montaigut-le-Blanc,87597674,46.1367425,1.7339815,Montaigut-le-Blanc
Montargis,montargis,1,Montargis,87684001,48.006862,2.742783,Montargis
Montastruc,montastruc,1,Montastruc-la-Conseillère,87615369,43.715985,1.5979,Montastruc-la-Conseillère
Montataire,montataire,1,Montataire,87276618,49.2510365,2.4362155,Montataire
Montauban,montauban,1,Montauban-de-Bretagne,87471086,48.190241,-2.052675,Montauban-de-Bretagne
Montauban Ville Bourbon,montauban ville bourbon,1,Montauban Ville Bourbon,87611244,44.014387,1.341496,Montauban Ville Bourbon
Montaudran,montaudran,1,Montaudran,87612010,43.5734591,1.4804356,Montaudran
Montaut Bétharram,montaut betharram,1,Montaut Bétharram,87672113,43.1269731,-0.1982813,Montaut Bétharram
Montbard,montbard,1,Montbard,87713131,47.618747,4.33616,Montbard
Montbarrey,montbarrey,1,Montbarrey,87718866,47.0359922,5.6366081,Montbarrey
Montbartier,montbartier,1,Montbartier,87611699,43.9241555,1.264501,Montbartier
Montbazon,montbazon,1,Montbazon,87571406,47.2917191,0.7214769,Montbazon
Montbizot,montbizot,1,Montbizot,87396044,48.151513,0.1908607,Montbizot
Montbrison,montbrison,1,Montbrison,87726448,45.604454,4.078282,Montbrison
Montbéliard,montbeliard,1,Montbéliard,87184523,47.5105086,6.8013763,Montbéliard
Montceau,montceau,1,Montceau-les-Mines,87694620,46.6706636,4.3610264,Montceau-les-Mines
Montchanin,montchanin,1,Montchanin,87694307,46.7592649,4.4814867,Montchanin
Montdidier,montdidier,1,Montdidier,87313346,49.64147,2.563,Montdidier
Monte,monte,1,Monte-Carlo Country Club,87338590,43.75438,7.44821,Monte-Carlo Country Club
Montendre,montendre,1,Montendre,87491183,45.2805457,-0.3961726,Montendre
Montereau,montereau,1,Montereau,87682302,48.379934,2.942972,Montereau
Montescourt,montescourt,1,Montescourt-Lizerolles,87296418,49.7380842,3.2519756,Montescourt-Lizerolles
Monteux,monteux,1,Monteux,87765818,44.0374619,4.9947813,Monteux
Montfavet,montfavet,1,Montfavet,87765412,43.932635,4.873943,Montfavet
Montferrand,montferrand,1,Montferrand - Thoraise,87718106,47.1847414,5.9074815,Montferrand - Thoraise
Montfort-l'Amaury,montfort-l'amaury,1,Montfort-l'Amaury - Méré,87393892,48.80224,1.8153507,Montfort-l'Amaury - Méré
Montgeron,montgeron,1,Montgeron - Crosne,87682104,48.708094,2.462224,Montgeron - Crosne
Montgeroult,montgeroult,1,Montgeroult - Courcelles,87381160,49.0805828,2.0034959,Montgeroult - Courcelles
Monthermé,montherme,1,Monthermé,87172056,49.865621,4.74053,Monthermé
Montlaur,montlaur,1,Montlaur,87618207,43.4752405,1.5776454,Montlaur
Montlouis,montlouis,1,Montlouis-sur-Loire,87571273,47.3915307,0.8173987,Montlouis-sur-Loire
Montluel,montluel,1,Montluel,87723569,45.84777,5.057503,Montluel
Montluçon,montluçon,1,Montluçon,87641001,46.338101,2.596159,Montluçon
Montluçon Rimard,montluçon rimard,1,Montluçon Rimard,87323675,46.3355913,2.6115119,Montluçon Rimard
Montmoreau,montmoreau,1,Montmoreau,87583674,45.3982987,0.1380013,Montmoreau
Montmorillon,montmorillon,1,Montmorillon,87575480,46.4174979,0.8737467,Montmorillon
Montmédy,montmedy,1,Montmédy,87194209,49.5228775,5.3716718,Montmédy
Montmélian,montmelian,1,Montmélian,87741181,45.503059,6.043289,Montmélian
Montoir,montoir,1,Montoir-de-Bretagne,87481713,47.3210164,-2.1616777,Montoir-de-Bretagne
Montpaon,montpaon,1,Montpaon,87781534,43.8685236,3.1097221,Montpaon
Montpon,montpon,1,Montpon-Ménestérol,87595322,45.006326,0.159328,Montpon-Ménestérol
Montrabé,montrabe,1,Montrabé,87611848,43.6450204,1.5240482,Montrabé
Montreux,montreux,1,Montreux-Vieux,87184275,47.6178576,7.0253947,Montreux-Vieux
Montrichard,montrichard,1,Montrichard,87574855,47.3437658,1.1717596,Montrichard
Montroc le Planet,montroc le planet,1,Montroc le Planet,87746867,45.996415,6.9345425,Montroc le Planet
Montrond,montrond,1,Montrond-les-Bains,87726885,45.644429,4.248814,Montrond-les-Bains
Montry,montry,1,Montry - Condé,87116400,48.8908268,2.8262345,Montry - Condé
Montréjeau,montrejeau,1,Montréjeau - Gourdan-Polignan,87611152,43.078109,0.5735,Montréjeau - Gourdan-Polignan
Monts,monts,1,Monts,87575035,47.2818,0.65448,Monts
Montsoult,montsoult,1,Montsoult - Maffliers,87276493,49.06611,2.32229,Montsoult - Maffliers
Montsûrs,montsurs,1,Montsûrs,87478537,48.14149,-0.5506416,Montsûrs
Montville,montville,1,Montville,87411801,49.551284,1.070046,Montville
Montélimar,montelimar,1,Montélimar,87764001,44.559079,4.744792,Montélimar
Montérolier,monterolier,1,Montérolier - Buchy,87411454,49.6031854,1.3347457,Montérolier - Buchy
Monéteau,moneteau,1,Monéteau - Gurgy,87683557,47.8507856,3.5798071,Monéteau - Gurgy
Moosch,moosch,1,Moosch,87182592,47.8607454,7.0507631,Moosch
Morannes,morannes,1,Morannes,87484170,47.7390902,-0.4179693,Morannes
Morbier,morbier,1,Morbier,87715433,46.5392164,6.0176446,Morbier
Morcenx,morcenx,1,Morcenx,87673103,44.033565,-0.90864,Morcenx
Moret,moret,1,Moret - Veneux-les-Sablons,87682278,48.37838,2.79941,Moret - Veneux-les-Sablons
Moreuil,moreuil,1,Moreuil,87313320,49.77699,2.47582,Moreuil
Morez,morez,1,Morez,87715441,46.5262166,6.023578,Morez
Morgny,morgny,1,Morgny-la-Pommeraye,87411439,49.5232183,1.2478526,Morgny-la-Pommeraye
Morhange,morhange,1,Morhange,87192286,48.9366239,6.6590266,Morhange
Morières,morieres,1,Morières-lès-Avignon,87765420,43.9414696,4.9082052,Morières-lès-Avignon
Morlaix,morlaix,1,Morlaix,87474338,48.57797,-3.832514,Morlaix
Mormant,mormant,1,Mormant,87116087,48.613564,2.88881,Mormant
Morre,morre,1,Morre,87391300,47.2259417,6.0673029,Morre
Mortcerf,mortcerf,1,Mortcerf,87116244,48.7892191,2.9075554,Mortcerf
Morteau,morteau,1,Morteau,87718619,47.053727,6.604653,Morteau
Morvillars,morvillars,1,Morvillars,87184424,47.54952,6.93511,Morvillars
Mothern,mothern,1,Mothern,87212456,48.9347327,8.1615803,Mothern
Motteville,motteville,1,Motteville,87411280,49.6365717,0.8497988,Motteville
Mouans,mouans,1,Mouans-Sartoux,87401323,43.620318,6.974114,Mouans-Sartoux
Mouchard,mouchard,1,Mouchard,87718833,46.976911,5.799644,Mouchard
Moulin Galant,moulin galant,1,Moulin Galant,87681403,48.58626,2.47332,Moulin Galant
Moulins sur Allier,moulins sur allier,1,Moulins sur Allier,87696328,46.561346,3.338842,Moulins sur Allier
Moulis,moulis,1,Moulis - Listrac,87581231,45.0840273,-0.7447365,Moulis - Listrac
Moult,moult,1,Moult - Argences,87444190,49.1111851,-0.1864355,Moult - Argences
Mourmelon,mourmelon,1,Mourmelon-le-Petit,87174409,49.1313076,4.3180982,Mourmelon-le-Petit
Mouroux,mouroux,1,Mouroux,87116285,48.8139949,3.0423421,Mouroux
Moustéru,mousteru,1,Moustéru,87473512,48.5074512,-3.2435052,Moustéru
Mouy,mouy,1,Mouy - Bury,87313577,49.32045,2.32635,Mouy - Bury
Moyeuvre,moyeuvre,1,Moyeuvre-Grande,87191718,49.246713,6.043226,Moyeuvre-Grande
Moûtiers,moutiers,1,Moûtiers - Salins - Brides-les-Bains,87741728,45.486344,6.531425,Moûtiers - Salins - Brides-les-Bains
Muhlbach,muhlbach,1,Muhlbach-sur-Munster,87182733,48.0246077,7.0875666,Muhlbach-sur-Munster
Muizon,muizon,1,Muizon,87171298,49.2781012,3.8915287,Muizon
Mullerhof,mullerhof,1,Mullerhof,87214643,48.52451,7.3119577,Mullerhof
Munchhausen,munchhausen,1,Munchhausen,87212449,48.9237982,8.1409912,Munchhausen
Mundolsheim,mundolsheim,1,Mundolsheim,87212100,48.6447732,7.721389,Mundolsheim
Munster,munster,1,Munster,87182394,48.0383438,7.1341728,Munster
Munster Badischhof,munster badischhof,1,Munster Badischhof,87386540,48.0390754,7.1528861,Munster Badischhof
Murat,murat,1,Murat,87645481,45.1091483,2.8696045,Murat
Muret,muret,1,Muret,87611038,43.464824,1.324449,Muret
Mussidan,mussidan,1,Mussidan,87595298,45.034329,0.354071,Mussidan
Musée d'Orsay,musee d'orsay,1,Musée d'Orsay,87547307,48.86079,2.325671,Musée d'Orsay
Mutzig,mutzig,1,Mutzig,87214585,48.5337753,7.4621581,Mutzig
Mâcon,macon,1,Mâcon,87725689,46.302572,4.824887,Mâcon
Mâcon Loché TGV,macon loche tgv,1,Mâcon Loché TGV,87725705,46.282884,4.778876,Mâcon Loché TGV
Mâlain,malain,1,Mâlain,87713065,47.3270025,4.8105362,Mâlain
Ménil Flin,menil flin,1,Ménil Flin,87141390,48.5050204,6.6592265,Ménil Flin
Mérens,merens,1,Mérens-les-Vals,87611525,42.6594883,1.8371278,Mérens-les-Vals
Mérenvielle,merenvielle,1,Mérenvielle,87611814,43.6365051,1.1503303,Mérenvielle
Méricourt,mericourt,1,Méricourt - Ribemont,87313064,49.9556384,2.5726254,Méricourt - Ribemont
Mériel,meriel,1,Mériel,87276675,49.07777,2.20528,Mériel
Mérignac Arlac,merignac arlac,1,Mérignac Arlac,87278259,44.8265601,-0.6261402,Mérignac Arlac
Méroux,meroux,1,Méroux,87184408,47.58659,6.89903,Méroux
Méru,meru,1,Méru,87313668,49.23233,2.13254,Méru
Méry,mery,1,Méry-sur-Oise,87276667,49.05766,2.19074,Méry-sur-Oise
Mézidon,mezidon,1,Mézidon-Canon,87444208,49.071,-0.07496,Mézidon-Canon
Mézériat,mezeriat,1,Mézériat,87725838,46.2350502,5.046622,Mézériat
Naintré,naintre,1,Naintré,87575175,46.7595303,0.4963446,Naintré
Najac,najac,1,Najac,87613463,44.221802,1.9761625,Najac
Namps,namps,1,Namps - Quevauvillers,87313379,49.8082274,2.1053184,Namps - Quevauvillers
Nancy,nancy,1,Nancy,87141002,48.689861,6.174583,Nancy
Nangis,nangis,1,Nangis,87116095,48.561336,3.012619,Nangis
Nanterre La Folie,nanterre la folie,1,Nanterre La Folie,87386011,48.897377,2.224397,Nanterre La Folie
Nanterre Université,nanterre universite,1,Nanterre Université,87386318,48.90122,2.2158277,Nanterre Université
Nantes,nantes,1,Nantes,87481002,47.216148,-1.542356,Nantes
Nantiat,nantiat,1,Nantiat,87592444,46.0056192,1.1563734,Nantiat
Nançois,nançois,1,Nançois - Tronville,87175067,48.7180423,5.2912016,Nançois - Tronville
Narbonne,narbonne,1,Narbonne,87781104,43.190387,3.00591,Narbonne
Naucelle,naucelle,1,Naucelle,87615732,44.1854793,2.363504,Naucelle
Neau,neau,1,Neau,87478545,48.1574807,-0.4766725,Neau
Nemours,nemours,1,Nemours - Saint-Pierre,87684126,48.267884,2.685754,Nemours - Saint-Pierre
Nerpuy,nerpuy,1,Nerpuy,87575167,46.7834177,0.5256884,Nerpuy
Nesle,nesle,1,Nesle,87313486,49.7639147,2.9089882,Nesle
Neufchâteau,neufchateau,1,Neufchâteau,87141291,48.3583428,5.6904018,Neufchâteau
Neufchâtel,neufchatel,1,Neufchâtel-Hardelot,87317099,50.62364,1.643115,Neufchâtel-Hardelot
Neuilly,neuilly,1,Neuilly - Porte Maillot,87381020,48.877983,2.284516,Neuilly - Porte Maillot
Neuilly Porte Maillot RER E,neuilly porte maillot rer e,1,Neuilly Porte Maillot RER E,87731448,,,Neuilly Porte Maillot RER E
Neuillé,neuille,1,Neuillé-Pont-Pierre,87571547,47.5580135,0.5649155,Neuillé-Pont-Pierre
Neussargues,neussargues,1,Neussargues,87645507,45.1253044,2.9791866,Neussargues
Neuves,neuves,1,Neuves-Maisons,87141507,48.6147666,6.1078904,Neuves-Maisons
Neuvic,neuvic,1,Neuvic,87595272,45.0999632,0.4450162,Neuvic
Neuville,neuville,1,Neuville-sur-Sarthe,87396028,48.0705577,0.1997294,Neuville-sur-Sarthe
Neuville Université,neuville universite,1,Neuville Université,87334482,49.01426,2.07886,Neuville Université
