origin_uic,destination_uic,distance_km,duration_minutes,line_code,line_status,origin_name,destination_name,trip_count,source
87191098,87191114,,4,TRAIN,GTFS,Walygator parc,Hagondange,25,gtfs_stop_times
87734087,87734426,,6,TRAIN,GTFS,Pont-du-Château,Vertaizon,25,gtfs_stop_times
87641001,87323675,,3,TRAIN,GTFS,Montluçon,Montluçon Rimard,25,gtfs_stop_times
87741629,87741645,,14,IC,GTFS,Frontenex,Albertville,25,gtfs_stop_times
87741223,87741611,,10,IC,GTFS,Saint-Pierre-d'Albigny,Grésy-sur-Isère,25,gtfs_stop_times
87313551,87313577,,6,TRAIN,GTFS,Cires-lès-Mello,Mouy - Bury,25,gtfs_stop_times
87694778,87694737,,11,TRAIN,GTFS,Chauffailles,La Clayette - Baudemont,25,gtfs_stop_times
87471102,87471078,,4,TRAIN,GTFS,Breteil,Montfort-sur-Meu,25,gtfs_stop_times
87694737,87694687,,22,TRAIN,GTFS,La Clayette - Baudemont,Paray-le-Monial,25,gtfs_stop_times
87671479,87673103,,9,TRAIN,GTFS,Arengosse,Morcenx,25,gtfs_stop_times
87323675,87641415,,10,TRAIN,GTFS,Montluçon Rimard,Commentry,25,gtfs_stop_times
87747626,87747592,,15,TRAIN,GTFS,Clelles - Mens,Monestier-de-Clermont,25,gtfs_stop_times
87144089,87144097,,4,TRAIN,GTFS,Igney,Thaon,25,gtfs_stop_times
87144097,87144089,,3,TRAIN,GTFS,Thaon,Igney,25,gtfs_stop_times
87313577,87313551,,6,TRAIN,GTFS,Mouy - Bury,Cires-lès-Mello,25,gtfs_stop_times
87694737,87694778,,11,TRAIN,GTFS,La Clayette - Baudemont,Chauffailles,25,gtfs_stop_times
87694687,87694737,,22,TRAIN,GTFS,Paray-le-Monial,La Clayette - Baudemont,25,gtfs_stop_times
87673103,87671479,,9,TRAIN,GTFS,Morcenx,Arengosse,25,gtfs_stop_times
87741306,87741223,,22,TRAIN,GTFS,Saint-Avre - La Chambre,Saint-Pierre-d'Albigny,25,gtfs_stop_times
87296632,87296012,,15,TER,GTFS,La Fère,Laon,25,gtfs_stop_times
87296012,87296632,,15,TER,GTFS,Laon,La Fère,25,gtfs_stop_times
87734426,87734087,,6,TRAIN,GTFS,Vertaizon,Pont-du-Château,25,gtfs_stop_times
87784660,87784686,,3,TRAIN,GTFS,Ria,Villefranche - Vernet-les-Bains,24,gtfs_stop_times
87784686,87784660,,3,TRAIN,GTFS,Villefranche - Vernet-les-Bains,Ria,24,gtfs_stop_times
87784637,87784660,,5,TRAIN,GTFS,Prades - Molitg-les-Bains,Ria,24,gtfs_stop_times
87474189,87476317,,9,TRAIN,GTFS,Bannalec,Quimperlé,24,gtfs_stop_times
87476317,87476309,,8,TRAIN,GTFS,Quimperlé,Gestel,24,gtfs_stop_times
87784629,87784637,,5,TRAIN,GTFS,Marquixanes,Prades - Molitg-les-Bains,24,gtfs_stop_times
87543165,87543140,,10,TRAIN,GTFS,Salbris,Lamotte-Beuvron,24,gtfs_stop_times
87481705,87321745,,3,IC,GTFS,Saint-Nazaire,Penhoët,24,gtfs_stop_times
87474056,87474015,,23,TRAIN,GTFS,Pont-de-Buis,Dirinon,24,gtfs_stop_times
87595751,87584474,,9,TRAIN,GTFS,Le Buisson,Trémolat,24,gtfs_stop_times
87394114,87393009,,29,TRAIN,GTFS,Épernon,Versailles Chantiers,24,gtfs_stop_times
87474155,87474189,,8,TRAIN,GTFS,Rosporden,Bannalec,24,gtfs_stop_times
87741694,87741728,,12,IC,GTFS,Notre-Dame de Briançon,Moûtiers-Salins-Brides-les-B.,24,gtfs_stop_times
87594002,87594408,,14,TRAIN,GTFS,Brive-la-Gaillarde,Terrasson,24,gtfs_stop_times
87575365,87575332,,13,TRAIN,GTFS,Saint-Saviol,Anché - Voulon,24,gtfs_stop_times
87784629,87784611,,4,TRAIN,GTFS,Marquixanes,Vinça,24,gtfs_stop_times
87784611,87784629,,5,TRAIN,GTFS,Vinça,Marquixanes,24,gtfs_stop_times
87784637,87784629,,6,TRAIN,GTFS,Prades - Molitg-les-Bains,Marquixanes,24,gtfs_stop_times
87411223,87411215,,6,TRAIN,GTFS,Sotteville,Saint-Étienne-du-Rouvray,24,gtfs_stop_times
87411017,87411223,,8,TRAIN,GTFS,Rouen Rive Droite,Sotteville,24,gtfs_stop_times
87645481,87645507,,9,TRAIN,GTFS,Murat,Neussargues,24,gtfs_stop_times
87613471,87613489,,8,TRAIN,GTFS,Laguépie,Lexos,24,gtfs_stop_times
87784546,87784561,,6,TRAIN,GTFS,Millas,Ille-sur-Têt,24,gtfs_stop_times
87784561,87784546,,6,TRAIN,GTFS,Ille-sur-Têt,Millas,24,gtfs_stop_times
87784561,87784611,,8,TRAIN,GTFS,Ille-sur-Têt,Vinça,24,gtfs_stop_times
87784611,87784561,,12,TRAIN,GTFS,Vinça,Ille-sur-Têt,24,gtfs_stop_times
87193276,87193318,,5,TRAIN,GTFS,Hombourg-Haut,Saint-Avold,24,gtfs_stop_times
87193250,87193276,,4,TRAIN,GTFS,Béning-lès-Saint-Avold,Hombourg-Haut,24,gtfs_stop_times
87576173,87576025,,6,TRAIN,GTFS,Faubourg d'Orléans,Romorantin Blanc Argent,24,gtfs_stop_times
87481002,87391003,,122,TGV,GTFS,Nantes,Paris Montparnasse Hall 1 - 2,24,gtfs_stop_times
87747535,87747568,,6,TRAIN,GTFS,Jarrie - Vizille,Saint-Georges-de-Commiers,24,gtfs_stop_times
87645002,87645440,,13,TRAIN,GTFS,Aurillac,Vic-sur-Cère,24,gtfs_stop_times
87645440,87645473,,16,TRAIN,GTFS,Vic-sur-Cère,Le Lioran,24,gtfs_stop_times
87474064,87474056,,7,TRAIN,GTFS,Châteaulin,Pont-de-Buis,24,gtfs_stop_times
87474056,87474064,,7,TRAIN,GTFS,Pont-de-Buis,Châteaulin,24,gtfs_stop_times
87391003,87481002,,122,TGV,GTFS,Paris Montparnasse Hall 1 - 2,Nantes,24,gtfs_stop_times
87747568,87747535,,6,TRAIN,GTFS,Saint-Georges-de-Commiers,Jarrie - Vizille,24,gtfs_stop_times
87645440,87645002,,13,TRAIN,GTFS,Vic-sur-Cère,Aurillac,24,gtfs_stop_times
87645473,87645440,,16,TRAIN,GTFS,Le Lioran,Vic-sur-Cère,24,gtfs_stop_times
87747535,87752899,,7,TRAIN,GTFS,Jarrie - Vizille,Pont-de-Claix l'Étoile,24,gtfs_stop_times
87396036,87396044,,5,TRAIN,GTFS,La Guierche,Montbizot,24,gtfs_stop_times
87474239,87474221,,5,TRAIN,GTFS,Landerneau,La Forest-Landerneau,24,gtfs_stop_times
87444349,87444265,,19,TRAIN,GTFS,Pont-l'Évêque,Lisieux,24,gtfs_stop_times
87741256,87741280,,9,TRAIN,GTFS,Aiguebelle,Épierre - Saint-Léger,24,gtfs_stop_times
87741306,87686006,,226,TGV,GTFS,Saint-Avre - La Chambre,Paris Gare de Lyon Hall 1 - 2,24,gtfs_stop_times
87784660,87784637,,5,TRAIN,GTFS,Ria,Prades - Molitg-les-Bains,24,gtfs_stop_times
87752899,87747535,,7,TRAIN,GTFS,Pont-de-Claix l'Étoile,Jarrie - Vizille,24,gtfs_stop_times
87396044,87396036,,5,TRAIN,GTFS,Montbizot,La Guierche,24,gtfs_stop_times
87575332,87575365,,13,TRAIN,GTFS,Anché - Voulon,Saint-Saviol,24,gtfs_stop_times
87476317,87474189,,9,TRAIN,GTFS,Quimperlé,Bannalec,24,gtfs_stop_times
87476309,87476317,,8,TRAIN,GTFS,Gestel,Quimperlé,24,gtfs_stop_times
87543140,87543165,,10,TRAIN,GTFS,Lamotte-Beuvron,Salbris,24,gtfs_stop_times
87321745,87481705,,3,IC,GTFS,Penhoët,Saint-Nazaire,24,gtfs_stop_times
87613802,87613489,,10,TRAIN,GTFS,Cordes - Vindrac,Lexos,24,gtfs_stop_times
87784009,87784512,,7,TRAIN,GTFS,Perpignan,Le Soler,24,gtfs_stop_times
87215632,87193664,,4,TRAIN,GTFS,Oermingen,Kalhausen Gare,24,gtfs_stop_times
87784512,87784009,,7,TRAIN,GTFS,Le Soler,Perpignan,24,gtfs_stop_times
87747576,87747568,,3,TRAIN,GTFS,Vif,Saint-Georges-de-Commiers,24,gtfs_stop_times
87645481,87645473,,12,TRAIN,GTFS,Murat,Le Lioran,24,gtfs_stop_times
87784512,87784520,,5,TRAIN,GTFS,Le Soler,Saint-Féliu-d'Avall,24,gtfs_stop_times
87784520,87784512,,5,TRAIN,GTFS,Saint-Féliu-d'Avall,Le Soler,24,gtfs_stop_times
87784520,87784546,,4,TRAIN,GTFS,Saint-Féliu-d'Avall,Millas,24,gtfs_stop_times
87141051,87141069,,7,TRAIN,GTFS,Fontenoy-sur-Moselle,Liverdun,24,gtfs_stop_times
87182709,87182055,,8,TRAIN,GTFS,Bollwiller,Mulhouse Dornach,24,gtfs_stop_times
87393579,87394007,,62,TRAIN,GTFS,Massy-Palaiseau,Chartres,24,gtfs_stop_times
87478073,87478164,,19,TRAIN,GTFS,Dol-de-Bretagne,Dinan,24,gtfs_stop_times
87286005,87342014,,28,TRAIN,GTFS,Lille Flandres,Arras,24,gtfs_stop_times
87761817,87761841,,23,TRAIN,GTFS,Saillans,Die,24,gtfs_stop_times
87761783,87761817,,14,TRAIN,GTFS,Crest,Saillans,24,gtfs_stop_times
87741645,87741694,,18,IC,GTFS,Albertville,Notre-Dame de Briançon,24,gtfs_stop_times
87784546,87784520,,4,TRAIN,GTFS,Millas,Saint-Féliu-d'Avall,24,gtfs_stop_times
87393009,87394114,,29,TRAIN,GTFS,Versailles Chantiers,Épernon,24,gtfs_stop_times
87474189,87474155,,8,TRAIN,GTFS,Bannalec,Rosporden,24,gtfs_stop_times
87741728,87741694,,12,IC,GTFS,Moûtiers-Salins-Brides-les-B.,Notre-Dame de Briançon,24,gtfs_stop_times
87615252,87615245,,5,TRAIN,GTFS,Gaillac,Tessonnières,24,gtfs_stop_times
87313395,87313080,,16,TRAIN,GTFS,Poix-de-Picardie,Saint-Roch,24,gtfs_stop_times
87574434,87571240,,10,TRAIN,GTFS,Véretz - Montlouis,Saint-Pierre-des-Corps,24,gtfs_stop_times
87574442,87574434,,4,TRAIN,GTFS,Azay-sur-Cher,Véretz - Montlouis,24,gtfs_stop_times
87574459,87574442,,4,TRAIN,GTFS,Saint-Martin-le-Beau,Azay-sur-Cher,24,gtfs_stop_times
87485227,87485250,,8,TRAIN,GTFS,Surgères,Mauzé,24,gtfs_stop_times
87485540,87575001,,17,TRAIN,GTFS,Lusignan,Poitiers,24,gtfs_stop_times
87741694,87741645,,21,IC,GTFS,Notre-Dame de Briançon,Albertville,24,gtfs_stop_times
87683102,87686667,,52,TRAIN,GTFS,Villeneuve-la-Guyard,Paris Bercy Bourg. Pays d'Auv.,24,gtfs_stop_times
87193664,87193615,,12,TRAIN,GTFS,Kalhausen Gare,Sarreguemines,24,gtfs_stop_times
87761726,87761718,,7,TRAIN,GTFS,Vinay,Saint-Marcellin,24,gtfs_stop_times
87342576,87342584,,4,TRAIN,GTFS,Vimy,Avion,24,gtfs_stop_times
87594408,87594002,,14,TRAIN,GTFS,Terrasson,Brive-la-Gaillarde,24,gtfs_stop_times
87411207,87411215,,4,TRAIN,GTFS,Oissel,Saint-Étienne-du-Rouvray,24,gtfs_stop_times
87193318,87193276,,5,TRAIN,GTFS,Saint-Avold,Hombourg-Haut,24,gtfs_stop_times
87411215,87411223,,6,TRAIN,GTFS,Saint-Étienne-du-Rouvray,Sotteville,24,gtfs_stop_times
87411223,87411017,,8,TRAIN,GTFS,Sotteville,Rouen Rive Droite,24,gtfs_stop_times
87645507,87645481,,9,TRAIN,GTFS,Neussargues,Murat,24,gtfs_stop_times
87485250,87485227,,8,TRAIN,GTFS,Mauzé,Surgères,24,gtfs_stop_times
87575001,87485540,,17,TRAIN,GTFS,Poitiers,Lusignan,24,gtfs_stop_times
87615245,87615252,,5,TRAIN,GTFS,Tessonnières,Gaillac,24,gtfs_stop_times
87747568,87747576,,3,TRAIN,GTFS,Saint-Georges-de-Commiers,Vif,24,gtfs_stop_times
87645473,87645481,,12,TRAIN,GTFS,Le Lioran,Murat,24,gtfs_stop_times
87394007,87393579,,62,TRAIN,GTFS,Chartres,Massy-Palaiseau,24,gtfs_stop_times
87574475,87574459,,6,TRAIN,GTFS,Bléré - la Croix,Saint-Martin-le-Beau,24,gtfs_stop_times
87476002,87476309,,7,TRAIN,GTFS,Lorient,Gestel,24,gtfs_stop_times
87474015,87474056,,23,TRAIN,GTFS,Dirinon,Pont-de-Buis,24,gtfs_stop_times
87584474,87595751,,9,TRAIN,GTFS,Trémolat,Le Buisson,24,gtfs_stop_times
87411215,87411207,,4,TRAIN,GTFS,Saint-Étienne-du-Rouvray,Oissel,24,gtfs_stop_times
87474221,87474239,,5,TRAIN,GTFS,La Forest-Landerneau,Landerneau,24,gtfs_stop_times
87571240,87574434,,10,TRAIN,GTFS,Saint-Pierre-des-Corps,Véretz - Montlouis,24,gtfs_stop_times
87574434,87574442,,4,TRAIN,GTFS,Véretz - Montlouis,Azay-sur-Cher,24,gtfs_stop_times
87574442,87574459,,4,TRAIN,GTFS,Azay-sur-Cher,Saint-Martin-le-Beau,24,gtfs_stop_times
87574459,87574475,,6,TRAIN,GTFS,Saint-Martin-le-Beau,Bléré - la Croix,24,gtfs_stop_times
87476309,87476002,,7,TRAIN,GTFS,Gestel,Lorient,24,gtfs_stop_times
87193664,87215632,,4,TRAIN,GTFS,Kalhausen Gare,Oermingen,24,gtfs_stop_times
87478164,87478073,,19,TRAIN,GTFS,Dinan,Dol-de-Bretagne,24,gtfs_stop_times
87342014,87286005,,28,TRAIN,GTFS,Arras,Lille Flandres,24,gtfs_stop_times
87761841,87761817,,23,TRAIN,GTFS,Die,Saillans,24,gtfs_stop_times
87761817,87761783,,14,TRAIN,GTFS,Saillans,Crest,24,gtfs_stop_times
87686667,87683102,,52,TRAIN,GTFS,Paris Bercy Bourg. Pays d'Auv.,Villeneuve-la-Guyard,24,gtfs_stop_times
87193615,87193664,,12,TRAIN,GTFS,Sarreguemines,Kalhausen Gare,24,gtfs_stop_times
87761718,87761726,,7,TRAIN,GTFS,Saint-Marcellin,Vinay,24,gtfs_stop_times
87342584,87342576,,4,TRAIN,GTFS,Avion,Vimy,24,gtfs_stop_times
87141069,87141051,,7,TRAIN,GTFS,Liverdun,Fontenoy-sur-Moselle,24,gtfs_stop_times
87182055,87182709,,8,TRAIN,GTFS,Mulhouse Dornach,Bollwiller,24,gtfs_stop_times
87313080,87313395,,16,TRAIN,GTFS,Saint-Roch,Poix-de-Picardie,24,gtfs_stop_times
87686006,87741306,,226,TGV,GTFS,Paris Gare de Lyon Hall 1 - 2,Saint-Avre - La Chambre,24,gtfs_stop_times
87576025,87576173,,6,TRAIN,GTFS,Romorantin Blanc Argent,Faubourg d'Orléans,24,gtfs_stop_times
87613489,87613471,,8,TRAIN,GTFS,Lexos,Laguépie,24,gtfs_stop_times
87444265,87444349,,19,TRAIN,GTFS,Lisieux,Pont-l'Évêque,24,gtfs_stop_times
87193276,87193250,,4,TRAIN,GTFS,Hombourg-Haut,Béning-lès-Saint-Avold,24,gtfs_stop_times
87613489,87613802,,10,TRAIN,GTFS,Lexos,Cordes - Vindrac,24,gtfs_stop_times
87741231,87741256,,8,TRAIN,GTFS,Chamousset,Aiguebelle,24,gtfs_stop_times
87741256,87741231,,8,TRAIN,GTFS,Aiguebelle,Chamousset,24,gtfs_stop_times
87741280,87741256,,9,TRAIN,GTFS,Épierre - Saint-Léger,Aiguebelle,24,gtfs_stop_times
87741504,87743757,,15,TRAIN,GTFS,Virieu-le-Grand - Belley,Tenay - Hauteville,23,gtfs_stop_times
87313460,87313445,,8,TER,GTFS,Rosières,Marcelcave,23,gtfs_stop_times
87741074,87745828,,11,TRAIN,GTFS,Culoz,Seyssel - Corbonod,23,gtfs_stop_times
87296434,87296871,,7,TER,GTFS,Mennessis,Flavy-le-Martel,23,gtfs_stop_times
87478073,87478065,,7,TRAIN,GTFS,Dol-de-Bretagne,Bonnemain,23,gtfs_stop_times
87478065,87478057,,6,TRAIN,GTFS,Bonnemain,Combourg,23,gtfs_stop_times
82007187,82007146,,5,TRAIN,GTFS,Bascharage secteur Sanem,Dippach secteur Reckange,23,gtfs_stop_times
82007104,82007146,,9,TRAIN,GTFS,Luxembourg secteur Hollerich,Dippach secteur Reckange,23,gtfs_stop_times
82007146,82007104,,9,TRAIN,GTFS,Dippach secteur Reckange,Luxembourg secteur Hollerich,23,gtfs_stop_times
82001000,82007104,,3,TRAIN,GTFS,Luxembourg,Luxembourg secteur Hollerich,23,gtfs_stop_times
82007187,82009300,,5,TRAIN,GTFS,Bascharage secteur Sanem,Petange,23,gtfs_stop_times
87725804,87725689,,5,TRAIN,GTFS,Pont-de-Veyle,Mâcon,23,gtfs_stop_times
87713115,87713099,,8,TRAIN,GTFS,Les Laumes - Alésia,Thenissey,23,gtfs_stop_times
87345140,87345025,,8,TRAIN,GTFS,Billy-Montigny,Lens,23,gtfs_stop_times
87775353,87775346,,4,TRAIN,GTFS,Nozières - Brignon,Boucoiran,23,gtfs_stop_times
87726828,87721050,,12,TRAIN,GTFS,Le Coteau,Régny,23,gtfs_stop_times
87721050,87721043,,6,TRAIN,GTFS,Régny,Saint-Victor - Thizy,23,gtfs_stop_times
87543165,87543199,,8,TRAIN,GTFS,Salbris,Theillay,23,gtfs_stop_times
87543157,87543165,,8,TRAIN,GTFS,Nouan-le-Fuzelier,Salbris,23,gtfs_stop_times
87446179,87611467,,7,TRAIN,GTFS,Saint-Cyprien Arènes,Colomiers,23,gtfs_stop_times
87296095,87296129,,17,TRAIN,GTFS,Marle sur Serre,Vervins,23,gtfs_stop_times
87141796,87141812,,5,TRAIN,GTFS,Marbache,Dieulouard,23,gtfs_stop_times
87471391,87478057,,23,TRAIN,GTFS,Pontchaillou,Combourg,23,gtfs_stop_times
87478057,87478040,,6,TRAIN,GTFS,Combourg,Dingé,23,gtfs_stop_times
71043075,87784009,,26,TRAIN,GTFS,FIGUERES-VILAFANT,Perpignan,23,gtfs_stop_times
87761742,87761759,,5,TRAIN,GTFS,Poliénas,Tullins Fures,23,gtfs_stop_times
87747691,87761759,,6,TRAIN,GTFS,Moirans la Galifette,Tullins Fures,23,gtfs_stop_times
87712331,87713040,,8,TRAIN,GTFS,Velars,Dijon,23,gtfs_stop_times
87721431,87721456,,7,TRAIN,GTFS,L'Arbresle,Saint-Romain-de-Popey,23,gtfs_stop_times
87313445,87313437,,5,TER,GTFS,Marcelcave,Villers-Bretonneux,23,gtfs_stop_times
87342303,87342337,,9,TER,GTFS,Tincques,Saint-Pol-sur-Ternoise,23,gtfs_stop_times
87640789,87640458,,8,TRAIN,GTFS,Lièpvre Centre,Châtenois Val-de-Villé Gare,23,gtfs_stop_times
87734723,87734715,,7,TRAIN,GTFS,Vorey,Saint-Vincent le Château,23,gtfs_stop_times
87673202,87582478,,61,TRAIN,GTFS,Dax,Biganos Facture,23,gtfs_stop_times
87775346,87775288,,13,TRAIN,GTFS,Boucoiran,Alès,23,gtfs_stop_times
87343319,87343301,,5,TRAIN,GTFS,Raismes,Wallers,23,gtfs_stop_times
87721043,87721035,,6,TRAIN,GTFS,Saint-Victor - Thizy,Amplepuis,23,gtfs_stop_times
87713099,87713081,,5,TRAIN,GTFS,Thenissey,Verrey,23,gtfs_stop_times
87713081,87713073,,6,TRAIN,GTFS,Verrey,Blaisy-Bas,23,gtfs_stop_times
87713073,87713065,,6,TRAIN,GTFS,Blaisy-Bas,Mâlain,23,gtfs_stop_times
87734871,87645507,,22,TRAIN,GTFS,Massiac - Blesle,Neussargues,23,gtfs_stop_times
87747691,87747329,,3,TRAIN,GTFS,Moirans la Galifette,Moirans,23,gtfs_stop_times
87734426,87734442,,8,TRAIN,GTFS,Vertaizon,Lezoux,23,gtfs_stop_times
87712323,87712331,,5,TRAIN,GTFS,Lantenay,Velars,23,gtfs_stop_times
87713065,87712323,,4,TRAIN,GTFS,Mâlain,Lantenay,23,gtfs_stop_times
87543140,87543157,,6,TRAIN,GTFS,Lamotte-Beuvron,Nouan-le-Fuzelier,23,gtfs_stop_times
80290346,80142281,,47,IC,GTFS,Stuttgart Hbf,Karlsruhe Hbf,23,gtfs_stop_times
87734715,87734723,,7,TRAIN,GTFS,Saint-Vincent le Château,Vorey,23,gtfs_stop_times
71793000,71718010,,42,TRAIN,GTFS,GIRONA,Barcelone-Sants,23,gtfs_stop_times
80142281,80290346,,47,IC,GTFS,Karlsruhe Hbf,Stuttgart Hbf,23,gtfs_stop_times
87343301,87343319,,5,TRAIN,GTFS,Wallers,Raismes,23,gtfs_stop_times
87317263,87317339,,16,TRAIN,GTFS,Calais Ville,Marquise - Rinxent,23,gtfs_stop_times
87444711,87396093,,12,TRAIN,GTFS,Alençon,La Hutte Coulombiers,23,gtfs_stop_times
87396093,87396077,,9,TRAIN,GTFS,La Hutte Coulombiers,Vivoin - Beaumont,23,gtfs_stop_times
87645507,87734871,,22,TRAIN,GTFS,Neussargues,Massiac - Blesle,23,gtfs_stop_times
87713065,87713073,,6,TRAIN,GTFS,Mâlain,Blaisy-Bas,23,gtfs_stop_times
87478057,87471391,,23,TRAIN,GTFS,Combourg,Pontchaillou,23,gtfs_stop_times
87478040,87478057,,6,TRAIN,GTFS,Dingé,Combourg,23,gtfs_stop_times
87784009,71043075,,26,TRAIN,GTFS,Perpignan,FIGUERES-VILAFANT,23,gtfs_stop_times
71043075,71793000,,17,TRAIN,GTFS,FIGUERES-VILAFANT,GIRONA,23,gtfs_stop_times
87725838,87725820,,5,TRAIN,GTFS,Mézériat,Vonnas,23,gtfs_stop_times
71793000,71043075,,17,TRAIN,GTFS,GIRONA,FIGUERES-VILAFANT,23,gtfs_stop_times
87725820,87725838,,5,TRAIN,GTFS,Vonnas,Mézériat,23,gtfs_stop_times
71718010,71793000,,42,TRAIN,GTFS,Barcelone-Sants,GIRONA,23,gtfs_stop_times
87543157,87543140,,6,TRAIN,GTFS,Nouan-le-Fuzelier,Lamotte-Beuvron,23,gtfs_stop_times
87713099,87713115,,8,TRAIN,GTFS,Thenissey,Les Laumes - Alésia,23,gtfs_stop_times
87582478,87673202,,61,TRAIN,GTFS,Biganos Facture,Dax,23,gtfs_stop_times
87775288,87775346,,13,TRAIN,GTFS,Alès,Boucoiran,23,gtfs_stop_times
87775346,87775353,,4,TRAIN,GTFS,Boucoiran,Nozières - Brignon,23,gtfs_stop_times
87721050,87726828,,12,TRAIN,GTFS,Régny,Le Coteau,23,gtfs_stop_times
87317339,87317263,,16,TRAIN,GTFS,Marquise - Rinxent,Calais Ville,23,gtfs_stop_times
87396093,87444711,,12,TRAIN,GTFS,La Hutte Coulombiers,Alençon,23,gtfs_stop_times
87396077,87396093,,9,TRAIN,GTFS,Vivoin - Beaumont,La Hutte Coulombiers,23,gtfs_stop_times
87713073,87713081,,6,TRAIN,GTFS,Blaisy-Bas,Verrey,23,gtfs_stop_times
87141812,87141796,,5,TRAIN,GTFS,Dieulouard,Marbache,23,gtfs_stop_times
87718155,87718189,,10,TRAIN,GTFS,Arbois,Poligny,23,gtfs_stop_times
87543017,87582478,,420,TRAIN,GTFS,Les Aubrais,Biganos Facture,23,gtfs_stop_times
87761759,87761742,,5,TRAIN,GTFS,Tullins Fures,Poliénas,23,gtfs_stop_times
87761759,87747691,,6,TRAIN,GTFS,Tullins Fures,Moirans la Galifette,23,gtfs_stop_times
87761742,87761726,,6,TRAIN,GTFS,Poliénas,Vinay,23,gtfs_stop_times
87713040,87712331,,8,TRAIN,GTFS,Dijon,Velars,23,gtfs_stop_times
87747329,87747691,,3,TRAIN,GTFS,Moirans,Moirans la Galifette,23,gtfs_stop_times
87734442,87734426,,8,TRAIN,GTFS,Lezoux,Vertaizon,23,gtfs_stop_times
87712331,87712323,,5,TRAIN,GTFS,Velars,Lantenay,23,gtfs_stop_times
87712323,87713065,,4,TRAIN,GTFS,Lantenay,Mâlain,23,gtfs_stop_times
87640458,87640789,,8,TRAIN,GTFS,Châtenois Val-de-Villé Gare,Lièpvre Centre,23,gtfs_stop_times
87745497,87745646,,34,TGV,GTFS,Annemasse,Thonon-les-Bains,23,gtfs_stop_times
87745000,87746305,,51,TRAIN,GTFS,Bellegarde,La Roche-sur-Foron,23,gtfs_stop_times
87595744,87595751,,9,TRAIN,GTFS,Le Bugue,Le Buisson,23,gtfs_stop_times
87595736,87595744,,8,TRAIN,GTFS,Les Eyzies,Le Bugue,23,gtfs_stop_times
87345025,87345140,,8,TRAIN,GTFS,Lens,Billy-Montigny,23,gtfs_stop_times
87721043,87721050,,6,TRAIN,GTFS,Saint-Victor - Thizy,Régny,23,gtfs_stop_times
87721035,87721043,,6,TRAIN,GTFS,Amplepuis,Saint-Victor - Thizy,23,gtfs_stop_times
87713081,87713099,,5,TRAIN,GTFS,Verrey,Thenissey,23,gtfs_stop_times
82007104,82001000,,3,TRAIN,GTFS,Luxembourg secteur Hollerich,Luxembourg,23,gtfs_stop_times
87743757,87741504,,15,TRAIN,GTFS,Tenay - Hauteville,Virieu-le-Grand - Belley,23,gtfs_stop_times
87761726,87761742,,7,TRAIN,GTFS,Vinay,Poliénas,23,gtfs_stop_times
87721456,87721431,,7,TRAIN,GTFS,Saint-Romain-de-Popey,L'Arbresle,23,gtfs_stop_times
87313437,87313445,,5,TER,GTFS,Villers-Bretonneux,Marcelcave,23,gtfs_stop_times
87342337,87342303,,9,TER,GTFS,Saint-Pol-sur-Ternoise,Tincques,23,gtfs_stop_times
87752899,87747006,,7,TRAIN,GTFS,Pont-de-Claix l'Étoile,Grenoble,23,gtfs_stop_times
87745828,87741074,,11,TRAIN,GTFS,Seyssel - Corbonod,Culoz,23,gtfs_stop_times
87576009,87543199,,8,TRAIN,GTFS,Vierzon,Theillay,23,gtfs_stop_times
87595272,87595264,,5,TRAIN,GTFS,Neuvic,Saint-Léon-sur-l'Isle,23,gtfs_stop_times
87595264,87595249,,4,TRAIN,GTFS,Saint-Léon-sur-l'Isle,Saint-Astier,23,gtfs_stop_times
87313445,87313460,,8,TER,GTFS,Marcelcave,Rosières,23,gtfs_stop_times
87734251,87734871,,20,TRAIN,GTFS,Arvant,Massiac - Blesle,23,gtfs_stop_times
87543199,87543165,,8,TRAIN,GTFS,Theillay,Salbris,23,gtfs_stop_times
87543165,87543157,,8,TRAIN,GTFS,Salbris,Nouan-le-Fuzelier,23,gtfs_stop_times
87611467,87446179,,7,TRAIN,GTFS,Colomiers,Saint-Cyprien Arènes,23,gtfs_stop_times
87296129,87296095,,17,TRAIN,GTFS,Vervins,Marle sur Serre,23,gtfs_stop_times
82007146,82007187,,5,TRAIN,GTFS,Dippach secteur Reckange,Bascharage secteur Sanem,23,gtfs_stop_times
87678490,87640458,,8,TRAIN,GTFS,Lièpvre Pharmacie,Châtenois Val-de-Villé Gare,23,gtfs_stop_times
82009300,82007187,,5,TRAIN,GTFS,Petange,Bascharage secteur Sanem,23,gtfs_stop_times
87214593,87214635,,7,TRAIN,GTFS,Gresswiller,Urmatt,23,gtfs_stop_times
87725689,87725804,,5,TRAIN,GTFS,Mâcon,Pont-de-Veyle,23,gtfs_stop_times
87342014,87342576,,9,TRAIN,GTFS,Arras,Vimy,23,gtfs_stop_times
87747592,87747576,,20,TRAIN,GTFS,Monestier-de-Clermont,Vif,23,gtfs_stop_times
87592725,87592741,,13,TRAIN,GTFS,Nexon,Bussière-Galant,23,gtfs_stop_times
87213058,87213421,,17,TRAIN,GTFS,Haguenau,Soultz-sous-Forêts,23,gtfs_stop_times
87478065,87478073,,7,TRAIN,GTFS,Bonnemain,Dol-de-Bretagne,23,gtfs_stop_times
